Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Florida,US,2020-03-11T03:33:05,28,2,0,27.7663,-81.6868
Illinois,US,2020-03-11T22:53:03,25,0,2,40.3495,-88.9861
,Georgia,2020-03-11T22:13:12,24,0,0,42.3154,43.3569
,Chile,2020-03-11T22:13:12,23,0,0,-35.6751,-71.543
Georgia,US,2020-03-11T18:52:03,23,0,0,33.0406,-83.6431
New Jersey,US,2020-03-11T18:52:04,23,1,0,40.2989,-74.521
Victoria,Australia,2020-03-11T18:52:04,21,0,7,-37.8136,144.9631
,Saudi Arabia,2020-03-11T13:33:11,21,0,1,24.0,45.0
Grand Princess,US,2020-03-10T02:33:04,21,0,0,37.6489,-122.6655
Texas,US,2020-03-11T22:53:03,21,0,0,31.0545,-97.5635
,Algeria,2020-03-09T10:13:06,20,0,0,28.0339,1.6596
Queensland,Australia,2020-03-11T18:52:04,20,0,8,-28.0167,153.4
,Russia,2020-03-11T18:52:03,20,0,3,60.0,90.0
,Argentina,2020-03-11T02:18:16,19,1,0,-38.4161,-63.6167
Alberta,Canada,2020-03-11T23:13:07,19,0,0,53.9333,-116.5765
,Croatia,2020-03-11T22:13:12,19,0,0,45.1667,15.5
,Pakistan,2020-03-11T21:13:23,19,0,2,30.3753,69.3451
Oregon,US,2020-03-11T22:53:03,19,0,0,44.572,-122.0709
Qinghai,China,2020-03-11T02:18:14,18,0,18,35.7452,95.9956
,Oman,2020-03-10T08:33:02,18,0,9,21.0,57.0
,Ecuador,2020-03-11T09:33:12,17,0,0,-1.8312,-78.1834
,Estonia,2020-03-11T22:13:12,16,0,0,58.5953,25.0136
Pennsylvania,US,2020-03-11T22:53:03,16,0,0,40.5908,-77.2098
,Costa Rica,2020-03-11T09:33:12,13,0,0,9.7489,-83.7534
,Hungary,2020-03-11T22:13:12,13,0,0,47.1625,19.5033
,South Africa,2020-03-11T10:33:03,13,0,0,-30.5595,22.9375
Iowa,US,2020-03-11T02:53:03,13,0,0,42.0115,-93.2105
,Albania,2020-03-11T13:33:11,12,1,0,41.1533,20.1683
,Serbia,2020-03-11T09:53:03,12,0,0,44.0165,21.0059
,Azerbaijan,2020-03-11T08:13:09,11,0,3,40.1431,47.5769
,Brunei,2020-03-11T22:13:12,11,0,0,4.5353,114.7277
,Peru,2020-03-10T16:33:13,11,2,0,-9.19,-75.0152
Indiana,US,2020-03-11T22:53:03,11,0,0,39.8494,-86.2583
Macau,China,2020-03-11T18:52:03,10,0,10,22.1667,113.55
,Latvia,2020-03-11T13:53:24,10,0,1,56.8796,24.6032
,Slovakia,2020-03-11T13:33:11,10,0,0,48.669,19.699
District of Columbia,US,2020-03-11T22:53:03,10,0,0,38.8974,-77.0268
South Carolina,US,2020-03-11T22:53:03,10,0,0,33.8569,-80.945
South Australia,Australia,2020-03-11T18:52:04,9,0,2,-34.9285,138.6007
Western Australia,Australia,2020-03-11T18:52:04,9,1,0,-31.9505,115.8605
,Belarus,2020-03-10T16:13:27,9,0,3,53.7098,27.9534
,Colombia,2020-03-11T14:33:04,9,0,0,4.5709,-74.2973
Arizona,US,2020-03-11T18:52:04,9,0,1,33.7298,-111.4312
Maryland,US,2020-03-11T03:33:05,9,0,0,39.0639,-76.8021
Tennessee,US,2020-03-11T22:53:03,9,0,0,35.7478,-86.6923
Virginia,US,2020-03-11T03:33:05,9,0,0,37.7693,-78.17
Quebec,Canada,2020-03-11T23:13:06,8,0,0,52.9399,-73.5491
,Maldives,2020-03-11T09:33:12,8,0,0,3.2028,73.2207
,Mexico,2020-03-11T21:13:24,8,0,4,23.0,-102.0
,Panama,2020-03-11T09:33:12,8,1,0,8.538,-80.7821
Kentucky,US,2020-03-11T03:13:08,8,0,0,37.6681,-84.6701
South Dakota,US,2020-03-11T22:53:03,8,1,0,44.2998,-99.4388
,Afghanistan,2020-03-11T10:13:12,11,0,0,33.0,65.0
,Bosnia and Herzegovina,2020-03-11T22:13:12,7,0,0,43.9159,17.6791
,Bulgaria,2020-03-11T22:13:12,7,1,0,42.7339,25.4858
,Luxembourg,2020-03-11T09:33:12,7,0,0,49.8144,6.1317
,North Macedonia,2020-03-10T10:53:03,7,0,0,41.6086,21.7453
,Tunisia,2020-03-11T18:52:03,7,0,0,33.8869,9.5375
Nevada,US,2020-03-11T22:53:03,7,0,0,38.3135,-117.0554
North Carolina,US,2020-03-10T02:33:04,7,0,0,35.6301,-79.8064
,Cyprus,2020-03-11T18:52:03,6,0,0,35.1264,33.4299
,Malta,2020-03-11T11:33:08,6,0,0,35.9375,14.3754
Louisiana,US,2020-03-11T10:13:20,6,0,0,31.1695,-91.8678
Wisconsin,US,2020-03-11T22:53:03,6,0,1,44.2685,-89.6165
,Dominican Republic,2020-03-08T17:23:08,5,0,0,18.7357,-70.1627
,French Guiana,2020-03-07T03:23:05,5,0,0,3.9339,-53.1258
,Morocco,2020-03-11T11:53:03,5,1,0,31.7917,-7.0926
,New Zealand,2020-03-07T02:03:29,5,0,0,-40.9006,174.886
,Paraguay,2020-03-11T04:33:03,5,0,0,-23.4425,-58.4438
Minnesota,US,2020-03-11T19:13:18,5,0,0,45.6945,-93.9002
Nebraska,US,2020-03-11T23:13:07,5,0,0,41.1254,-98.2681
New Hampshire,US,2020-03-11T10:13:20,5,0,0,43.4525,-71.5639
Rhode Island,US,2020-03-11T03:13:08,5,0,0,41.6809,-71.5118
,Senegal,2020-03-08T20:23:08,4,0,1,14.4974,-14.4524
Ohio,US,2020-03-11T18:52:04,4,0,0,40.3888,-82.7649
Tasmania,Australia,2020-03-11T18:52:04,3,0,0,-41.4545,145.9707
,Bangladesh,2020-03-10T06:19:32,3,0,0,23.685,90.3563
,Cambodia,2020-03-11T09:33:12,3,0,1,12.5657,104.991
,Lithuania,2020-03-11T02:18:26,3,0,0,55.1694,23.8813
,Martinique,2020-03-11T02:18:29,3,0,0,14.6415,-61.0242
,Moldova,2020-03-11T18:52:03,3,0,0,47.4116,28.3699
Connecticut,US,2020-03-11T23:13:06,3,0,0,41.5978,-72.7554
New Mexico,US,2020-03-11T18:52:04,3,0,0,34.8405,-106.2485
Utah,US,2020-03-11T23:13:06,3,0,0,40.15,-111.8624
,Bolivia,2020-03-11T18:52:03,2,0,0,-16.2902,-63.5887
,Burkina Faso,2020-03-11T09:33:12,2,0,0,12.2383,-1.5616
,Cameroon,2020-03-08T05:23:03,2,0,0,3.848,11.5021
Faroe Islands,Denmark,2020-03-11T20:53:02,2,0,0,61.8926,-6.9118
St Martin,France,2020-03-11T20:53:02,2,0,0,18.0708,-63.0501
,Honduras,2020-03-11T18:52:03,2,0,0,15.2,-86.2419
,Nigeria,2020-03-09T09:43:03,2,0,0,9.082,8.6753
,Sri Lanka,2020-03-11T09:33:12,2,0,1,7.8731,80.7718
Hawaii,US,2020-03-10T03:13:17,2,0,0,21.0943,-157.4983
Michigan,US,2020-03-11T03:33:05,2,0,0,43.3266,-84.5361
Oklahoma,US,2020-03-10T17:13:25,2,0,0,35.5653,-96.9289
Channel Islands,United Kingdom,2020-03-11T20:53:02,2,0,0,49.3723,-2.3644
,Andorra,2020-03-02T20:23:16,1,0,0,42.5063,1.5218
,Armenia,2020-03-01T19:53:02,1,0,0,40.0691,45.0382
Northern Territory,Australia,2020-03-10T14:13:14,1,0,0,-12.4634,130.8456
,Bhutan,2020-03-06T15:43:02,1,0,0,27.5142,90.4336
New Brunswick,Canada,2020-03-11T23:13:06,1,0,0,46.5653,-66.4619
Tibet,China,2020-03-11T02:18:14,1,0,1,31.6927,88.0924
,Congo (Kinshasa),2020-03-11T21:13:24,1,0,0,-4.0383,21.7587
,Cote d'Ivoire,2020-03-11T23:33:03,1,0,0,7.54,-5.5471
Saint Barthelemy,France,2020-03-11T20:53:02,1,0,0,17.9,-62.8333
,Holy See,2020-03-10T19:13:21,1,0,0,41.9029,12.4534
,Jamaica,2020-03-11T18:52:03,1,0,0,18.1096,-77.2975
,Jordan,2020-03-03T15:33:02,1,0,0,31.24,36.51
,Liechtenstein,2020-03-04T01:33:07,1,0,0,47.14,9.55
,Monaco,2020-02-29T00:33:01,1,0,0,43.7333,7.4167
,Mongolia,2020-03-10T06:13:43,1,0,0,46.8625,103.8467
,Nepal,2020-03-10T08:33:03,1,0,1,28.3949,84.124
,Reunion,2020-03-11T23:13:07,1,0,0,-21.1151,55.5364
,Togo,2020-03-07T02:13:09,1,0,0,8.6195,0.8248
,Turkey,2020-03-11T03:33:05,1,0,0,38.9637,35.2433
Arkansas,US,2020-03-11T18:52:04,1,0,0,34.9697,-92.3731
Delaware,US,2020-03-11T23:13:06,1,0,0,39.3185,-75.5071
Kansas,US,2020-03-10T03:13:17,1,0,0,38.5266,-96.7265
Missouri,US,2020-03-10T03:13:17,1,0,0,38.4561,-92.2884
Montana,US,2020-03-11T23:13:06,1,0,0,46.9219,-110.4544
Vermont,US,2020-03-10T03:13:17,1,0,0,44.0459,-72.7107
,Ukraine,2020-03-03T15:33:02,1,0,0,48.3794,31.1656
Gibraltar,United Kingdom,2020-03-11T20:53:02,1,0,1,36.1408,-5.3536
From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0,35.4437,139.638
Gansu,Mainland China,2020-03-11T02:18:28,0,0,0,36.0611,103.8343
Hebei,Mainland China,2020-03-11T02:18:29,0,0,0,38.0428,114.5149
Alaska,US,2020-03-10T02:33:04,0,0,0,61.3707,-152.4044
Idaho,US,2020-03-10T02:33:04,0,0,0,44.2405,-114.4788
Maine,US,2020-03-10T02:33:04,0,0,0,44.6939,-69.3819
Mississippi,US,2020-03-10T02:33:04,0,0,0,32.7416,-89.6787
North Dakota,US,2020-03-10T02:33:04,0,0,0,47.5289,-99.784
West Virginia,US,2020-03-10T02:33:04,0,0,0,38.4912,-80.9545
Wyoming,US,2020-03-10T02:33:04,0,0,0,42.756,-107.3025
,occupied Palestinian territory,2020-03-11T20:53:02,0,0,0,31.9522,35.2332
Unknown,China,2020-03-11T10:53:02,0,0,0,,
,Kiribati,2020-03-11T10:53:02,0,0,0,-3.3704,-168.734
,Palau,2020-03-11T10:53:02,0,0,0,7.5150,134.5825
Cook Islands,New Zealand,2020-03-11T10:53:02,0,0,0,-21.2367,-159.7777
,Summer Olympics 2020,2020-03-11T10:53:02,0,0,0,35.6491,139.7737
