country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
MZ,Mozambique,,,,,,2020-05-04,-19,-9,-23,-21,-4,9
MZ,Mozambique,,,,,,2020-05-05,-23,-13,-24,-24,-10,11
MZ,Mozambique,,,,,,2020-05-06,-20,-6,-24,-20,-8,11
MZ,Mozambique,,,,,,2020-05-07,-19,-8,-22,-20,-9,11
MZ,Mozambique,,,,,,2020-05-08,-23,-6,-27,-19,-5,11
MZ,Mozambique,,,,,,2020-05-09,-17,1,-26,-18,6,7
MZ,Mozambique,,,,,,2020-05-10,-25,-7,-29,-28,9,10
MZ,Mozambique,,,,,,2020-05-11,-18,-6,-24,-21,-2,9
MZ,Mozambique,,,,,,2020-05-12,-22,-11,-25,-22,-6,11
MZ,Mozambique,,,,,,2020-05-13,-24,-12,-25,-24,-8,10
MZ,Mozambique,,,,,,2020-05-14,-22,-11,-25,-21,-9,10
MZ,Mozambique,,,,,,2020-05-15,-23,-8,-26,-21,-5,11
MZ,Mozambique,,,,,,2020-05-16,-18,-2,-27,-20,6,9
MZ,Mozambique,,,,,,2020-05-17,-28,-8,-31,-32,8,10
MZ,Mozambique,,,,,,2020-05-18,-18,-8,-24,-25,-2,10
MZ,Mozambique,,,,,,2020-05-19,-23,-13,-26,-24,-7,11
MZ,Mozambique,,,,,,2020-05-20,-19,-7,-24,-21,-8,11
MZ,Mozambique,,,,,,2020-05-21,-20,-5,-24,-18,-10,11
MZ,Mozambique,,,,,,2020-05-22,-19,-2,-25,-17,-6,10
MZ,Mozambique,,,,,,2020-05-23,-13,7,-27,-14,3,8
MZ,Mozambique,,,,,,2020-05-24,-23,-4,-28,-27,7,8
MZ,Mozambique,,,,,,2020-05-25,-12,-1,-22,-17,-3,8
MZ,Mozambique,,,,,,2020-05-26,-18,-7,-25,-19,-6,10
MZ,Mozambique,,,,,,2020-05-27,-16,-3,-25,-14,-7,10
MZ,Mozambique,,,,,,2020-05-28,-15,-3,-24,-15,-8,10
MZ,Mozambique,,,,,,2020-05-29,-17,-1,-25,-16,-4,10
MZ,Mozambique,,,,,,2020-05-30,-12,6,-27,-14,3,7
