country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
SG,Singapore,,,,,,2020-05-05,-65,-18,-63,-67,-67,42
SG,Singapore,,,,,,2020-05-06,-64,-19,-65,-66,-67,43
SG,Singapore,,,,,,2020-05-07,-66,-14,-60,-72,-83,48
SG,Singapore,,,,,,2020-05-08,-67,-19,-68,-66,-66,48
SG,Singapore,,,,,,2020-05-09,-65,-19,-68,-64,-51,32
SG,Singapore,,,,,,2020-05-10,-65,-29,-69,-67,-46,27
SG,Singapore,,,,,,2020-05-11,-66,-23,-64,-66,-66,42
SG,Singapore,,,,,,2020-05-12,-61,-15,-59,-64,-65,41
SG,Singapore,,,,,,2020-05-13,-63,-22,-62,-64,-65,43
SG,Singapore,,,,,,2020-05-14,-64,-20,-61,-64,-66,41
SG,Singapore,,,,,,2020-05-15,-63,-17,-64,-64,-64,45
SG,Singapore,,,,,,2020-05-16,-62,-16,-65,-62,-48,31
SG,Singapore,,,,,,2020-05-17,-65,-27,-67,-67,-43,27
SG,Singapore,,,,,,2020-05-18,-62,-15,-60,-64,-64,41
SG,Singapore,,,,,,2020-05-19,-62,-14,-58,-63,-63,41
SG,Singapore,,,,,,2020-05-20,-62,-20,-60,-63,-63,42
SG,Singapore,,,,,,2020-05-21,-63,-17,-61,-62,-64,41
SG,Singapore,,,,,,2020-05-22,-63,-14,-69,-64,-61,46
SG,Singapore,,,,,,2020-05-23,-61,-10,-66,-61,-47,31
SG,Singapore,,,,,,2020-05-24,-66,-28,-63,-67,-46,27
SG,Singapore,,,,,,2020-05-25,-62,-9,-54,-72,-82,48
SG,Singapore,,,,,,2020-05-26,-61,-18,-58,-63,-61,40
SG,Singapore,,,,,,2020-05-27,-61,-20,-57,-62,-61,41
SG,Singapore,,,,,,2020-05-28,-63,-21,-59,-61,-61,41
SG,Singapore,,,,,,2020-05-29,-62,-16,-62,-62,-58,45
SG,Singapore,,,,,,2020-05-30,-60,-14,-63,-61,-42,31
SG,Singapore,,,,,,2020-05-31,-62,-22,-61,-64,-37,26
SG,Singapore,,,,,,2020-06-01,-61,-18,-63,-62,-60,40
SG,Singapore,,,,,,2020-06-02,-55,-11,-54,-51,-45,33
SG,Singapore,,,,,,2020-06-03,-57,-17,-54,-52,-47,35
SG,Singapore,,,,,,2020-06-04,-59,-20,-62,-52,-47,35
SG,Singapore,,,,,,2020-06-05,-56,-7,-59,-52,-44,38
SG,Singapore,,,,,,2020-06-06,-56,-9,-63,-56,-36,28
SG,Singapore,,,,,,2020-06-07,-60,-18,-56,-60,-34,24
SG,Singapore,,,,,,2020-06-08,-56,-11,-54,-52,-46,33
SG,Singapore,,,,,,2020-06-09,-56,-11,-50,-52,-46,33
SG,Singapore,,,,,,2020-06-10,-58,-20,-57,-53,-47,35
SG,Singapore,,,,,,2020-06-11,-58,-14,-52,-51,-47,34
SG,Singapore,,,,,,2020-06-12,-57,-11,-58,-52,-44,38
SG,Singapore,,,,,,2020-06-13,-59,-14,-69,-57,-35,28
SG,Singapore,,,,,,2020-06-14,-60,-19,-58,-60,-31,24
SG,Singapore,,,,,,2020-06-15,-56,-11,-51,-52,-44,33
SG,Singapore,,,,,,2020-06-16,-56,-15,-53,-52,-45,33
SG,Singapore,,,,,,2020-06-17,-57,-20,-56,-52,-44,34
SG,Singapore,,,,,,2020-06-18,-56,-15,-51,-49,-44,33
SG,Singapore,,,,,,2020-06-19,-36,-3,-41,-40,-37,31
SG,Singapore,,,,,,2020-06-20,-36,-4,-50,-39,-21,20
SG,Singapore,,,,,,2020-06-21,-37,-13,-42,-43,-15,18
SG,Singapore,,,,,,2020-06-22,-35,-4,-41,-41,-41,28
SG,Singapore,,,,,,2020-06-23,-37,-8,-46,-42,-41,28
SG,Singapore,,,,,,2020-06-24,-36,-11,-49,-40,-40,29
SG,Singapore,,,,,,2020-06-25,-35,-6,-36,-38,-40,28
SG,Singapore,,,,,,2020-06-26,-32,-2,-36,-37,-36,30
SG,Singapore,,,,,,2020-06-27,-29,1,-32,-32,-20,18
SG,Singapore,,,,,,2020-06-28,-34,-9,-30,-39,-13,17
SG,Singapore,,,,,,2020-06-29,-31,-2,-36,-38,-36,25
SG,Singapore,,,,,,2020-06-30,-31,-4,-35,-39,-36,25
SG,Singapore,,,,,,2020-07-01,-32,-10,-35,-38,-36,25
SG,Singapore,,,,,,2020-07-02,-32,-8,-32,-37,-37,25
SG,Singapore,,,,,,2020-07-03,-28,-3,-33,-35,-33,27
SG,Singapore,,,,,,2020-07-04,-25,0,-30,-32,-17,17
SG,Singapore,,,,,,2020-07-05,-29,-9,-25,-38,-13,15
SG,Singapore,,,,,,2020-07-06,-29,-5,-31,-41,-44,27
SG,Singapore,,,,,,2020-07-07,-30,-2,-33,-38,-37,24
SG,Singapore,,,,,,2020-07-08,-31,-9,-34,-38,-35,25
SG,Singapore,,,,,,2020-07-09,-27,-5,-36,-34,-36,23
SG,Singapore,,,,,,2020-07-10,-25,15,-17,-48,-72,39
SG,Singapore,,,,,,2020-07-11,-27,-2,-29,-35,-18,18
SG,Singapore,,,,,,2020-07-12,-30,-8,-18,-39,-12,16
SG,Singapore,,,,,,2020-07-13,-33,-6,-40,-39,-35,25
SG,Singapore,,,,,,2020-07-14,-29,-2,-29,-38,-35,24
SG,Singapore,,,,,,2020-07-15,-30,-9,-33,-37,-34,25
SG,Singapore,,,,,,2020-07-16,-30,-6,-31,-35,-34,24
SG,Singapore,,,,,,2020-07-17,-25,0,-27,-34,-31,26
SG,Singapore,,,,,,2020-07-18,-21,4,-18,-30,-14,16
SG,Singapore,,,,,,2020-07-19,-25,-3,-9,-36,-10,14
SG,Singapore,,,,,,2020-07-20,-26,3,-23,-39,-40,25
SG,Singapore,,,,,,2020-07-21,-26,-1,-21,-39,-40,25
SG,Singapore,,,,,,2020-07-22,-28,-9,-25,-39,-39,26
SG,Singapore,,,,,,2020-07-23,-28,-5,-25,-37,-40,25
SG,Singapore,,,,,,2020-07-24,-25,-1,-29,-36,-36,27
SG,Singapore,,,,,,2020-07-25,-20,4,-23,-29,-13,15
SG,Singapore,,,,,,2020-07-26,-26,-6,-25,-37,-9,15
SG,Singapore,,,,,,2020-07-27,-29,-5,-37,-37,-33,23
SG,Singapore,,,,,,2020-07-28,-26,1,-30,-35,-32,22
SG,Singapore,,,,,,2020-07-29,-28,-7,-40,-35,-32,22
SG,Singapore,,,,,,2020-07-30,-19,6,-20,-30,-33,19
SG,Singapore,,,,,,2020-07-31,-22,9,-1,-45,-72,36
SG,Singapore,,,,,,2020-08-01,-18,3,-13,-30,-14,15
SG,Singapore,,,,,,2020-08-02,-22,-5,-10,-36,-9,14
SG,Singapore,,,,,,2020-08-03,-25,2,-25,-36,-31,21
SG,Singapore,,,,,,2020-08-04,-25,-3,-24,-35,-31,21
SG,Singapore,,,,,,2020-08-05,-25,-7,-23,-34,-31,21
SG,Singapore,,,,,,2020-08-06,-25,-4,-23,-33,-31,20
SG,Singapore,,,,,,2020-08-07,-18,3,-20,-30,-27,22
SG,Singapore,,,,,,2020-08-08,-15,5,-7,-27,-10,13
SG,Singapore,,,,,,2020-08-09,-21,-7,11,-30,-12,12
SG,Singapore,,,,,,2020-08-10,-15,15,20,-46,-73,33
SG,Singapore,,,,,,2020-08-11,-25,-4,-20,-35,-30,19
SG,Singapore,,,,,,2020-08-12,-26,-9,-24,-34,-30,20
SG,Singapore,,,,,,2020-08-13,-27,-9,-27,-32,-31,20
SG,Singapore,,,,,,2020-08-14,-23,-6,-30,-32,-27,22
SG,Singapore,,,,,,2020-08-15,-17,4,-13,-27,-8,13
SG,Singapore,,,,,,2020-08-16,-22,-4,-6,-34,-6,13
SG,Singapore,,,,,,2020-08-17,-27,-6,-31,-36,-30,19
SG,Singapore,,,,,,2020-08-18,-25,0,-22,-35,-27,18
SG,Singapore,,,,,,2020-08-19,-27,-9,-25,-34,-28,20
SG,Singapore,,,,,,2020-08-20,-26,-7,-22,-32,-29,19
SG,Singapore,,,,,,2020-08-21,-20,1,-20,-31,-24,20
SG,Singapore,,,,,,2020-08-22,-18,2,-17,-28,-6,12
SG,Singapore,,,,,,2020-08-23,-24,-7,-24,-36,-6,13
SG,Singapore,,,,,,2020-08-24,-24,-1,-20,-34,-28,19
SG,Singapore,,,,,,2020-08-25,-24,-2,-18,-34,-28,18
SG,Singapore,,,,,,2020-08-26,-25,-9,-21,-33,-27,19
SG,Singapore,,,,,,2020-08-27,-24,-4,-18,-31,-27,18
SG,Singapore,,,,,,2020-08-28,-19,1,-17,-29,-23,19
SG,Singapore,,,,,,2020-08-29,-16,6,-17,-26,-5,11
SG,Singapore,,,,,,2020-08-30,-18,-1,-2,-31,-4,11
SG,Singapore,,,,,,2020-08-31,-21,3,-19,-33,-26,18
SG,Singapore,,,,,,2020-09-01,-22,2,-19,-32,-27,17
SG,Singapore,,,,,,2020-09-02,-24,-5,-22,-33,-26,18
SG,Singapore,,,,,,2020-09-03,-21,-7,-18,-30,-27,17
SG,Singapore,,,,,,2020-09-04,-16,-2,-15,-33,-33,22
SG,Singapore,,,,,,2020-09-05,-17,0,-37,-29,-7,12
SG,Singapore,,,,,,2020-09-06,-18,-4,-16,-32,-5,11
SG,Singapore,,,,,,2020-09-07,-18,0,-10,-35,-34,19
SG,Singapore,,,,,,2020-09-08,-19,-3,-8,-35,-34,19
SG,Singapore,,,,,,2020-09-09,-20,-8,-11,-35,-33,19
SG,Singapore,,,,,,2020-09-10,-20,-7,-11,-33,-34,18
SG,Singapore,,,,,,2020-09-11,-16,-1,-17,-32,-30,21
SG,Singapore,,,,,,2020-09-12,-14,4,-18,-27,-4,11
SG,Singapore,,,,,,2020-09-13,-21,-8,-35,-35,-4,12
SG,Singapore,,,,,,2020-09-14,-21,-1,-23,-34,-23,18
SG,Singapore,,,,,,2020-09-15,-20,1,-13,-32,-23,17
SG,Singapore,,,,,,2020-09-16,-22,-6,-23,-33,-24,18
SG,Singapore,,,,,,2020-09-17,-23,-8,-15,-31,-25,16
SG,Singapore,,,,,,2020-09-18,-17,-1,-14,-30,-22,19
SG,Singapore,,,,,,2020-09-19,-13,6,-4,-25,-2,10
SG,Singapore,,,,,,2020-09-20,-18,-4,-4,-32,-1,11
SG,Singapore,,,,,,2020-09-21,-20,-3,-27,-33,-25,17
SG,Singapore,,,,,,2020-09-22,-20,-1,-15,-31,-24,16
SG,Singapore,,,,,,2020-09-23,-22,-6,-18,-31,-23,17
SG,Singapore,,,,,,2020-09-24,-23,-5,-22,-30,-23,17
SG,Singapore,,,,,,2020-09-25,-18,1,-19,-28,-19,18
SG,Singapore,,,,,,2020-09-26,-14,5,-17,-24,0,10
SG,Singapore,,,,,,2020-09-27,-16,0,-7,-30,1,11
SG,Singapore,,,,,,2020-09-28,-21,3,-18,-32,-23,17
SG,Singapore,,,,,,2020-09-29,-22,1,-23,-31,-23,17
SG,Singapore,,,,,,2020-09-30,-21,-1,-23,-30,-23,17
SG,Singapore,,,,,,2020-10-01,-22,0,-13,-29,-23,16
SG,Singapore,,,,,,2020-10-02,-18,3,-19,-27,-19,18
SG,Singapore,,,,,,2020-10-03,-13,11,-6,-23,0,10
SG,Singapore,,,,,,2020-10-04,-16,1,-1,-28,0,10
SG,Singapore,,,,,,2020-10-05,-20,4,-19,-31,-23,16
SG,Singapore,,,,,,2020-10-06,-20,2,-15,-30,-23,16
SG,Singapore,,,,,,2020-10-07,-21,-3,-21,-30,-23,16
SG,Singapore,,,,,,2020-10-08,-23,-6,-31,-28,-23,16
SG,Singapore,,,,,,2020-10-09,-14,5,-10,-28,-23,18
SG,Singapore,,,,,,2020-10-10,-12,10,-12,-22,1,10
SG,Singapore,,,,,,2020-10-11,-16,2,-4,-28,2,10
SG,Singapore,,,,,,2020-10-12,-20,4,-15,-31,-24,16
SG,Singapore,,,,,,2020-10-13,-20,2,-12,-30,-22,16
SG,Singapore,,,,,,2020-10-14,-21,-5,-18,-29,-21,16
SG,Singapore,,,,,,2020-10-15,-21,-2,-17,-28,-22,16
SG,Singapore,,,,,,2020-10-16,-16,6,-17,-27,-18,18
SG,Singapore,,,,,,2020-10-17,-12,11,-5,-22,2,10
SG,Singapore,,,,,,2020-10-18,-16,1,-4,-28,2,10
SG,Singapore,,,,,,2020-10-19,-19,2,-14,-31,-23,16
SG,Singapore,,,,,,2020-10-20,-20,0,-13,-31,-22,16
SG,Singapore,,,,,,2020-10-21,-20,-6,-19,-29,-21,16
SG,Singapore,,,,,,2020-10-22,-21,-3,-20,-27,-21,16
SG,Singapore,,,,,,2020-10-23,-16,3,-19,-26,-17,17
SG,Singapore,,,,,,2020-10-24,-11,12,-5,-21,2,10
SG,Singapore,,,,,,2020-10-25,-14,2,-2,-27,3,10
SG,Singapore,,,,,,2020-10-26,-19,3,-24,-30,-22,16
SG,Singapore,,,,,,2020-10-27,-19,3,-13,-29,-21,15
SG,Singapore,,,,,,2020-10-28,-21,-3,-23,-28,-20,16
SG,Singapore,,,,,,2020-10-29,-20,0,-19,-27,-21,15
SG,Singapore,,,,,,2020-10-30,-15,8,-18,-25,-17,16
SG,Singapore,,,,,,2020-10-31,-13,9,-20,-22,3,9
SG,Singapore,,,,,,2020-11-01,-14,4,-4,-25,4,9
SG,Singapore,,,,,,2020-11-02,-21,1,-31,-31,-21,16
SG,Singapore,,,,,,2020-11-03,-19,4,-20,-29,-21,15
SG,Singapore,,,,,,2020-11-04,-22,-6,-32,-29,-22,17
SG,Singapore,,,,,,2020-11-05,-20,-1,-19,-27,-21,15
SG,Singapore,,,,,,2020-11-06,-15,5,-20,-26,-18,17
SG,Singapore,,,,,,2020-11-07,-13,8,-32,-22,3,10
SG,Singapore,,,,,,2020-11-08,-13,3,-12,-25,4,9
SG,Singapore,,,,,,2020-11-09,-18,5,-23,-30,-22,16
SG,Singapore,,,,,,2020-11-10,-18,2,-22,-30,-22,16
SG,Singapore,,,,,,2020-11-11,-17,-2,-17,-28,-21,16
SG,Singapore,,,,,,2020-11-12,-17,2,-16,-26,-22,15
SG,Singapore,,,,,,2020-11-13,-11,13,-14,-25,-21,17
SG,Singapore,,,,,,2020-11-14,-15,11,-2,-28,-32,14
SG,Singapore,,,,,,2020-11-15,-16,-5,-17,-28,0,10
SG,Singapore,,,,,,2020-11-16,-13,8,-7,-32,-31,18
SG,Singapore,,,,,,2020-11-17,-19,0,-17,-30,-21,15
SG,Singapore,,,,,,2020-11-18,-19,-4,-16,-29,-21,16
SG,Singapore,,,,,,2020-11-19,-20,-5,-21,-27,-21,15
SG,Singapore,,,,,,2020-11-20,-14,2,-18,-27,-19,17
SG,Singapore,,,,,,2020-11-21,-13,4,-25,-23,3,10
SG,Singapore,,,,,,2020-11-22,-15,-3,-16,-27,4,10
SG,Singapore,,,,,,2020-11-23,-16,1,-22,-31,-23,16
SG,Singapore,,,,,,2020-11-24,-16,1,-11,-30,-22,15
SG,Singapore,,,,,,2020-11-25,-16,-5,-15,-29,-22,16
SG,Singapore,,,,,,2020-11-26,-18,-4,-17,-27,-23,15
SG,Singapore,,,,,,2020-11-27,-12,4,-14,-26,-21,17
SG,Singapore,,,,,,2020-11-28,-9,12,-12,-20,3,8
SG,Singapore,,,,,,2020-11-29,-11,3,4,-24,5,8
SG,Singapore,,,,,,2020-11-30,-13,5,-15,-29,-24,16
SG,Singapore,,,,,,2020-12-01,-14,4,-6,-29,-23,15
SG,Singapore,,,,,,2020-12-02,-16,-3,-13,-28,-23,16
SG,Singapore,,,,,,2020-12-03,-18,-2,-22,-27,-24,15
SG,Singapore,,,,,,2020-12-04,-13,4,-22,-26,-21,17
SG,Singapore,,,,,,2020-12-05,-8,12,-5,-19,3,8
SG,Singapore,,,,,,2020-12-06,-10,4,2,-23,4,8
