country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
TW,Taiwan,,,,,,2020-05-09,-5,9,-4,-20,2,2
TW,Taiwan,,,,,,2020-05-10,-5,6,-1,-19,-8,1
TW,Taiwan,,,,,,2020-05-11,-10,9,-10,-17,5,3
TW,Taiwan,,,,,,2020-05-12,-15,3,-14,-19,8,3
TW,Taiwan,,,,,,2020-05-13,-11,4,1,-15,9,2
TW,Taiwan,,,,,,2020-05-14,-10,0,-9,-18,7,-2
TW,Taiwan,,,,,,2020-05-15,-5,6,0,-11,2,1
TW,Taiwan,,,,,,2020-05-16,-12,1,-14,-25,1,4
TW,Taiwan,,,,,,2020-05-17,-3,7,13,-21,-5,3
TW,Taiwan,,,,,,2020-05-18,-17,-3,-21,-20,3,4
TW,Taiwan,,,,,,2020-05-19,-23,-7,-34,-23,6,5
TW,Taiwan,,,,,,2020-05-20,-14,2,-17,-18,8,3
TW,Taiwan,,,,,,2020-05-21,-24,-12,-38,-23,5,1
TW,Taiwan,,,,,,2020-05-22,-28,-11,-47,-21,-1,7
TW,Taiwan,,,,,,2020-05-23,-13,5,-36,-28,-1,6
TW,Taiwan,,,,,,2020-05-24,0,10,19,-17,-5,2
TW,Taiwan,,,,,,2020-05-25,-7,9,-6,-16,4,3
TW,Taiwan,,,,,,2020-05-26,-14,1,-15,-19,8,3
TW,Taiwan,,,,,,2020-05-27,-20,-5,-26,-19,6,4
TW,Taiwan,,,,,,2020-05-28,-20,-9,-38,-22,4,1
TW,Taiwan,,,,,,2020-05-29,-9,3,-17,-11,3,3
TW,Taiwan,,,,,,2020-05-30,-4,9,2,-17,2,2
TW,Taiwan,,,,,,2020-05-31,-2,8,19,-15,-6,1
TW,Taiwan,,,,,,2020-06-01,-10,6,-10,-17,5,2
TW,Taiwan,,,,,,2020-06-02,-10,6,-6,-17,9,2
TW,Taiwan,,,,,,2020-06-03,-10,5,0,-14,8,2
TW,Taiwan,,,,,,2020-06-04,-9,3,-9,-16,7,-1
TW,Taiwan,,,,,,2020-06-05,-3,13,-2,-8,3,1
TW,Taiwan,,,,,,2020-06-06,-5,9,-4,-16,1,2
TW,Taiwan,,,,,,2020-06-07,-10,2,-11,-19,-9,3
TW,Taiwan,,,,,,2020-06-08,-16,0,-24,-18,3,4
TW,Taiwan,,,,,,2020-06-09,-12,5,-11,-16,8,2
TW,Taiwan,,,,,,2020-06-10,-8,8,0,-13,8,1
TW,Taiwan,,,,,,2020-06-11,-7,4,-10,-15,6,-2
TW,Taiwan,,,,,,2020-06-12,-3,7,-3,-9,2,1
TW,Taiwan,,,,,,2020-06-13,-3,8,2,-13,2,1
TW,Taiwan,,,,,,2020-06-14,-6,4,5,-15,-8,2
TW,Taiwan,,,,,,2020-06-15,-5,8,-4,-14,3,2
TW,Taiwan,,,,,,2020-06-16,-7,7,-1,-14,7,2
TW,Taiwan,,,,,,2020-06-17,-9,5,2,-13,6,1
TW,Taiwan,,,,,,2020-06-18,-7,3,-9,-16,5,-2
TW,Taiwan,,,,,,2020-06-19,-6,6,-5,-14,2,2
TW,Taiwan,,,,,,2020-06-20,-8,7,-15,-13,67,-4
TW,Taiwan,,,,,,2020-06-21,-1,10,16,-15,-5,2
TW,Taiwan,,,,,,2020-06-22,-5,8,-3,-14,1,2
TW,Taiwan,,,,,,2020-06-23,-5,8,-2,-12,4,2
TW,Taiwan,,,,,,2020-06-24,1,13,2,2,3,-1
TW,Taiwan,,,,,,2020-06-25,7,15,34,-12,-60,8
TW,Taiwan,,,,,,2020-06-26,8,11,65,-14,-57,12
TW,Taiwan,,,,,,2020-06-27,-5,3,22,-12,-17,1
TW,Taiwan,,,,,,2020-06-28,-6,3,10,-13,-11,1
TW,Taiwan,,,,,,2020-06-29,-6,7,-4,-13,-1,2
TW,Taiwan,,,,,,2020-06-30,-7,7,-6,-14,3,2
